datum_do,temperature,relativehumidity,dewpoint,surface_pressure,cloudcover,windspeed,winddirection,ge_dolzina,ge_sirina,merilno_mesto,nadm_visina,pm25,pm10,sifra
2023-02-15 20:00,1.0,89.0,-0.5,1001.2,0.0,7.1,165.0,15.881421,46.425815,Ptuj,230.0,51,62,E801
2023-02-15 21:00,0.3,90.0,-1.1,1000.8,0.0,7.6,183.0,15.881421,46.425815,Ptuj,230.0,62,70,E801
2023-02-15 21:00,0.3,90.0,-1.1,1000.8,0.0,7.6,183.0,15.881421,46.425815,Ptuj,230.0,62,70,E801
2023-02-15 21:00,0.3,90.0,-1.1,1000.8,0.0,7.6,183.0,15.881421,46.425815,Ptuj,230.0,62,70,E801
2023-02-15 21:00,0.3,90.0,-1.1,1000.8,0.0,7.6,183.0,15.881421,46.425815,Ptuj,230.0,62,70,E801
2023-02-15 21:00,0.3,90.0,-1.1,1000.8,0.0,7.6,183.0,15.881421,46.425815,Ptuj,230.0,62,70,E801
2023-02-15 21:00,0.3,90.0,-1.1,1000.8,0.0,7.6,183.0,15.881421,46.425815,Ptuj,230.0,62,70,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 22:00,-0.4,92.0,-1.6,1000.6,0.0,8.1,201.0,15.881421,46.425815,Ptuj,230.0,59,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-15 23:00,-1.1,93.0,-2.1,1000.5,0.0,6.6,248.0,15.881421,46.425815,Ptuj,230.0,62,65,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 00:00,-1.4,94.0,-2.3,1000.8,0.0,4.6,288.0,15.881421,46.425815,Ptuj,230.0,60,62,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 01:00,-1.5,94.0,-2.3,1000.6,0.0,2.0,315.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 02:00,-1.4,94.0,-2.3,1000.3,0.0,1.3,56.0,15.881421,46.425815,Ptuj,230.0,57,59,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 03:00,-1.5,93.0,-2.4,999.8,0.0,2.5,278.0,15.881421,46.425815,Ptuj,230.0,51,53,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 04:00,-1.4,93.0,-2.4,999.5,0.0,1.9,292.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 05:00,-1.6,92.0,-2.7,999.5,0.0,1.8,323.0,15.881421,46.425815,Ptuj,230.0,56,58,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 06:00,-2.0,92.0,-3.1,999.2,0.0,1.5,315.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 07:00,-2.4,92.0,-3.6,999.2,0.0,2.5,315.0,15.881421,46.425815,Ptuj,230.0,52,53,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 08:00,-2.6,92.0,-3.7,999.6,0.0,4.0,297.0,15.881421,46.425815,Ptuj,230.0,54,56,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 09:00,1.5,80.0,-1.5,999.9,0.0,2.2,270.0,15.881421,46.425815,Ptuj,230.0,47,49,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 10:00,5.3,64.0,-0.9,1000.0,4.0,1.3,236.0,15.881421,46.425815,Ptuj,230.0,54,59,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 11:00,7.6,57.0,-0.3,1000.2,13.0,0.8,207.0,15.881421,46.425815,Ptuj,230.0,65,78,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 12:00,9.3,52.0,-0.1,1000.1,17.0,0.7,180.0,15.881421,46.425815,Ptuj,230.0,65,77,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 13:00,10.5,49.0,0.1,999.5,23.0,2.4,153.0,15.881421,46.425815,Ptuj,230.0,58,71,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
2023-02-16 14:00,11.0,49.0,0.5,998.6,20.0,3.7,151.0,15.881421,46.425815,Ptuj,230.0,48,60,E801
